AgvOpHours,AGVVersion,AxleLoadFront,AxleLoadRear,BatIsEveryBatteryFullyCharged,BatMinTemperature,BatStateOfChargePercentage,BatStateOfChargePercentageTemperature,Batt1BatteryID,Batt1CumulatedAhInDischarge,Batt2CumulatedAhInDischarge,Batt3CumulatedAhInDischarge,Batt4CumulatedAhInDischarge,Batt5CumulatedAhInDischarge,Batt6CumulatedAhInDischarge,Batt7CumulatedAhInDischarge,Batt8CumulatedAhInDischarge,Batt9CumulatedAhInDischarge,DrivingDistanceBackward,DrivingDistanceForward,DrivingOpHours,HighPressOpHours,LiftStateFront,LiftStateRear,PLCHydraulicCoolingOn,PLCVersion,TemperatureCabinetL1,TemperatureCabinetL2,TemperatureCabinetL3,TemperatureCabinetL4,TimeBeingAllocated,target
11868,None,4000,5000,None,39,64,64,AB_115_1,200174,198565,199533,202858,200273,195981,200698,203285,197194,20267,19768,4754,6205,0,0,1,None,25,31,30,26,23842,Management System - Direct Stop
11527,None,6000,6000,None,39,72,72,AB_025_1,186232,186900,187317,186360,185881,186736,185904,186983,186460,12285,11938,4188,5471,0,0,1,None,23,32,32,27,10585,Management System - Direct Stop
10734,None,12000,2000,None,42,72,72,AB_049_1,208224,208706,208811,208027,207117,204031,209195,208656,208226,18806,18457,4380,5686,0,0,0,None,24,32,29,26,19793,Management System - Direct Stop
11363,None,20000,21000,None,38,68,68,AB_066_1,196366,192787,192344,191756,193669,188081,194042,191889,191768,2952,2848,4017,5266,0,0,0,None,25,30,25,24,2288,Management System - Direct Stop
11714,None,0,0,None,45,99,99,AB_065_1,1387464,195563,195645,194589,196520,191959,195496,8608252,195926,20046,19758,4669,6114,0,0,0,None,26,26,24,25,23851,Management System - Direct Stop
12141,None,0,0,None,42,89,89,AB_112_1,213941,213821,215378,947517,212164,211657,209775,213476,211439,20816,20437,4841,6335,0,0,0,None,25,29,32,26,26669,Management System - Direct Stop
11029,None,0,0,None,30,94,94,AB_015_1,196648,194965,197383,195693,195647,191142,197677,184816,196321,18660,18134,3549,4631,0,0,0,None,24,24,22,25,18987,Management System - Direct Stop
11070,None,5000,4000,None,41,71,71,AB_008_1,207706,209534,209165,209687,210087,198739,207235,208568,208477,18056,17843,4494,5853,0,0,1,None,26,32,30,27,17919,Management System - Direct Stop
11801,None,0,0,None,37,97,97,AB_074_1,209538,210499,209637,208501,209677,209267,206710,208671,208476,20235,19964,4729,6179,0,0,0,None,25,29,28,27,25050,Management System - Direct Stop
11285,None,0,0,None,34,86,86,AB_062_1,166904,167126,165330,167880,168009,162736,168028,159727,165495,19612,19152,4468,5870,0,0,1,None,24,29,26,25,22749,Management System - Direct Stop
11448,None,0,0,None,42,66,66,AB_111_1,186359,193195,195848,192289,197980,195902,193630,196735,196381,19517,19080,4477,5867,0,0,1,None,25,32,29,26,24688,Management System - Direct Stop
11753,None,0,0,None,37,60,60,AB_073_1,186937,193092,192041,184923,192401,186737,192551,188293,189500,711,661,4754,6074,0,0,0,None,26,30,29,26,505,Management System - Direct Stop
11735,None,0,0,None,41,80,80,AB_006_1,194326,194920,197434,197355,195532,192945,194750,195613,194235,3952,3766,4744,6198,0,0,0,None,24,31,28,26,3153,Management System - Direct Stop
11825,None,3000,4000,None,41,56,56,AB_116_1,192091,186031,180495,104228,190889,188933,191757,191915,189625,20178,19801,4649,6083,0,0,0,None,24,32,32,27,24928,Management System - Direct Stop
11453,None,0,0,None,43,95,95,AB_093_1,186909,183124,187863,184313,186691,184738,187104,189364,4574,17012,16582,4593,6035,0,0,1,None,24,29,29,24,15676,Management System - Direct Stop
10905,None,2000,2000,None,43,80,80,AB_094_1,203490,204645,206581,205975,205680,204366,205754,207369,203689,19977,19359,4353,5689,0,0,1,None,24,32,31,26,23912,Management System - Direct Stop
11897,None,12000,14000,None,41,74,74,AB_011_1,195443,195467,195653,197659,194890,195366,194151,192795,195885,20195,19636,4717,6194,0,0,0,None,24,32,29,26,25288,Management System - Direct Stop
10377,100180514,10000,9000,None,37,75,75,AB_007_1,194129,192190,194237,194392,192342,189705,192625,193387,191926,19259,19044,4121,5400,0,0,1,None,24,30,30,25,23992,Management System - Direct Stop
11867,None,0,0,None,40,79,79,AB_115_1,200094,198486,199453,202777,200193,195903,200618,203204,197116,20264,19764,4753,6204,0,0,0,None,28,34,33,29,23840,Management System - Direct Stop
11533,None,0,0,None,44,72,72,AB_039_1,195777,197114,198403,197558,195089,195492,194784,197633,196693,638,626,3962,5158,0,0,0,None,29,33,33,30,497,Management System - Direct Stop
11962,None,0,0,None,40,74,74,AB_020_1,204160,206913,207206,206050,203537,202137,204216,204806,204522,20016,19657,4734,6201,0,0,1,None,28,33,31,29,24603,Management System - Direct Stop
11962,None,0,0,None,40,74,74,AB_020_1,204160,206913,207206,206050,203537,202137,204216,204806,204522,20016,19657,4734,6201,0,0,1,None,28,33,31,29,24603,Management System - Direct Stop
10161,None,12000,12000,None,37,55,55,AB_114_1,210289,208928,207803,209152,208600,205755,208553,209305,206994,1067,975,4056,5326,0,0,1,None,29,31,31,29,835,Management System - Direct Stop
10376,100180514,0,0,None,37,91,91,AB_007_1,194047,192109,194155,194310,192261,189624,192540,193306,191845,19257,19040,4120,5398,0,0,1,None,25,30,29,27,23990,Management System - Direct Stop
10375,100180514,0,0,None,38,91,91,AB_007_1,194044,192105,194152,194307,192258,189621,192540,193302,191842,19256,19038,4120,5398,0,0,1,None,25,30,27,26,23989,Management System - Direct Stop
10732,None,14000,13000,None,44,89,89,AB_049_1,208134,208616,208721,207937,207028,203945,209105,208566,208136,18801,18453,4379,5685,0,0,0,None,26,33,30,27,19790,Management System - Direct Stop
11357,None,0,0,None,39,62,62,AB_091_1,201961,202670,206741,206248,207361,202934,204076,205545,205153,702,675,4220,5484,0,0,0,None,29,30,29,28,516,Management System - Direct Stop
11517,None,0,0,None,22,42,39,AB_109_1,198350,199360,198382,201452,200493,198913,199914,202171,200057,581,544,4599,6036,0,0,0,None,18,19,18,19,414,Management System - Direct Stop
11734,None,0,2000,None,44,71,71,AB_031_1,193000,194416,191854,193643,188944,188614,190971,193114,192907,693,618,4674,6370,0,0,0,None,29,33,35,29,510,Management System - Direct Stop
11959,None,0,5000,None,43,86,86,AB_020_1,204097,206849,207141,205986,203473,202074,204153,204742,204459,20013,19652,4733,6199,0,0,1,None,29,35,33,29,24599,Management System - Direct Stop
11734,None,0,2000,None,44,72,72,AB_031_1,192995,194411,191849,193638,188939,188609,190967,193109,192901,693,618,4674,6370,0,0,1,None,29,33,35,30,510,Management System - Direct Stop
11442,None,5000,1000,None,38,40,40,AB_023_1,203641,203884,206883,202562,199021,199508,203432,203545,201345,19507,19071,4475,5864,0,0,0,None,27,32,30,29,24680,Management System - Direct Stop
11957,None,0,0,None,44,93,93,AB_020_1,204066,206818,207110,205955,203443,202044,204123,204712,204428,20011,19649,4733,6198,0,0,1,None,28,30,29,28,24597,Management System - Direct Stop
11442,None,0,0,None,39,42,42,AB_023_1,203627,203871,206869,202549,199008,199494,203418,203531,201331,19506,19070,4474,5863,0,0,0,None,27,29,28,27,24679,Management System - Direct Stop
11442,None,0,0,None,39,43,43,AB_023_1,203619,203863,206861,202541,199000,199486,203410,203524,201323,19506,19070,4474,5863,0,0,1,None,25,32,30,26,24679,Management System - Direct Stop
11548,None,0,0,None,42,87,87,AB_053_1,150884,151964,150154,152848,151504,150073,152151,151382,150971,19803,19500,4616,6066,0,0,0,None,23,25,23,23,22726,Management System - Direct Stop
11813,None,7000,8000,None,44,78,78,AB_054_1,174659,173481,172338,176495,175891,173567,172882,174545,174138,20036,19609,4684,6173,0,0,1,None,24,28,26,23,23371,Management System - Direct Stop
11537,None,24000,28000,None,41,78,78,AB_030_1,164066,166952,163936,164078,162258,161359,163007,165082,163701,19481,19007,4464,5851,1,1,0,None,23,27,24,23,25455,Management System - Direct Stop
11708,None,23000,27000,None,39,87,87,AB_100_1,210947,212644,209584,212118,210927,208135,210461,212324,2324812,20031,19748,4667,6110,0,0,0,None,25,26,24,22,23839,Management System - Direct Stop
11447,None,0,0,None,43,95,95,AB_118_1,177881,191129,0,190554,188748,189048,189094,189707,145077,16999,16569,4590,6032,0,0,1,None,23,28,28,22,15665,Management System - Direct Stop
11745,None,0,0,None,40,53,53,AB_033_1,185945,187328,174655,187129,187606,173348,184422,186114,185581,694,650,4751,6070,0,0,1,None,24,28,28,23,493,Management System - Direct Stop
11447,None,0,0,None,43,95,95,AB_118_1,177881,191129,0,190554,188748,189048,189094,189707,145077,16999,16569,4590,6032,0,0,1,None,23,28,28,22,15665,Management System - Direct Stop
11833,None,0,0,None,41,65,65,AB_004_1,158595,156779,157494,15795,157924,158013,157488,158069,159152,19970,19760,4729,6192,0,0,0,None,23,28,26,22,24568,Management System - Direct Stop
11731,None,14000,12000,None,41,45,45,AB_101_1,198335,382769,199936,201891,192024,199516,198918,199914,411376,3946,3761,4742,6196,0,0,0,None,22,27,25,23,3138,Management System - Direct Stop
11524,None,0,0,None,42,75,75,AB_086_1,191006,190703,192867,193399,193995,191010,189272,192853,193014,620,613,3959,5153,0,0,0,None,23,30,29,23,483,Management System - Direct Stop
11617,None,0,0,None,44,82,82,AB_090_1,212817,213665,215007,215352,214908,209909,215622,216810,212535,19467,19265,4616,6052,0,0,0,None,23,28,26,22,24973,Management System - Direct Stop
11986,None,13000,11000,None,43,54,54,AB_001_1,167421,170746,168842,168608,166887,93225,169268,168266,116009,1768,1600,4730,6237,0,0,1,None,24,30,32,23,1349,Management System - Direct Stop
11730,None,21000,22000,None,42,52,52,AB_101_1,198292,382726,199893,201847,191980,199473,198875,199870,411332,3943,3759,4742,6195,0,0,0,None,23,29,28,24,3136,Management System - Direct Stop
11617,None,0,0,None,44,82,82,AB_090_1,212817,213665,215007,215352,214908,209909,215622,216810,212535,19467,19265,4616,6052,0,0,0,None,23,28,26,22,24973,Management System - Direct Stop
11579,None,0,0,None,35,65,65,AB_112_1,213779,213660,215216,947354,212003,211497,209618,213314,211279,689,658,3642,4753,0,0,0,None,24,29,28,23,486,Management System - Direct Stop
11522,None,0,0,None,45,91,91,AB_086_1,190918,190614,192778,193310,193906,190921,189185,192764,192925,618,607,3958,5152,0,0,1,None,24,29,28,23,481,Management System - Direct Stop
11780,None,0,0,None,37,51,51,AB_047_1,181175,176983,179794,180413,180029,172505,179064,179387,173424,18133,17898,4676,6100,0,0,1,None,23,28,26,23,17490,Management System - Direct Stop
11884,None,0,0,None,25,47,46,AB_068_1,192860,193439,1083433,191499,191910,189830,193838,193231,194567,20165,19614,4712,6187,0,0,1,None,24,31,28,24,25269,Management System - Direct Stop
11649,None,0,0,None,48,77,77,AB_019_1,189236,190764,185918,191292,189706,189398,189660,189497,189577,19180,18964,4608,6062,0,0,1,None,25,30,32,25,20974,Management System - Direct Stop
8557,None,0,0,None,36,54,54,AB_059_1,204993,204053,203196,206375,205457,204349,204640,203269,205422,645,603,3566,4633,0,0,1,None,24,30,30,24,481,Management System - Direct Stop
11780,None,0,0,None,39,59,59,AB_047_1,181132,176941,179751,180370,179986,172462,179022,179345,173382,18145,17906,4676,6100,0,0,0,None,23,31,30,25,17495,Management System - Direct Stop
11739,None,0,0,None,47,100,100,AB_033_1,185701,187081,174414,186884,187357,173111,184179,185870,185336,680,636,4748,6066,0,0,0,None,25,28,25,25,485,Management System - Direct Stop
11738,None,0,0,None,38,100,100,AB_067_1,185701,187081,174414,186884,187357,173111,184179,185870,185336,678,635,4748,6066,0,0,0,None,23,30,28,25,484,Management System - Direct Stop
11441,None,2000,29000,None,44,87,87,AB_061_1,207341,206856,204862,205978,206507,203445,204799,206375,205630,16988,16556,4588,6029,0,0,0,None,25,31,30,25,15656,Management System - Direct Stop
11541,None,1000,7000,None,41,84,84,AB_049_1,207859,208339,208446,207662,206755,203679,208829,208291,207862,19785,19484,4612,6062,0,0,0,None,26,31,31,25,22715,Management System - Direct Stop
11541,None,1000,7000,None,41,84,84,AB_049_1,207859,208339,208446,207662,206755,203679,208829,208291,207862,19785,19484,4612,6062,0,0,0,None,26,31,31,25,22715,Management System - Direct Stop
11866,None,14000,15000,None,44,95,95,AB_010_1,187187,185978,187299,190004,183926,178325,41916,184806,188655,17073,16818,4717,6202,0,0,0,None,25,29,25,25,15774,Management System - Direct Stop
10366,None,0,0,None,39,47,47,AB_020_1,203995,206746,207038,205884,203372,201974,204052,204640,204357,19235,19023,4116,5393,0,0,1,None,25,32,32,27,23977,Management System - Direct Stop
8555,None,15000,12000,None,38,69,69,AB_059_1,204906,203967,203110,206287,205370,204262,204554,203183,205335,639,599,3565,4632,0,0,1,None,24,29,28,25,478,Management System - Direct Stop
10889,None,0,0,None,44,91,91,AB_094_1,203135,204287,206218,205611,205330,204011,205391,207004,203332,19939,19329,4346,5679,0,0,1,None,24,31,31,27,23891,Management System - Direct Stop
11530,None,8000,8000,None,40,75,75,AB_077_1,196397,196863,196926,3188607,195228,195463,197175,198054,195874,19466,18989,4460,5846,0,0,0,None,25,32,29,27,25445,Management System - Direct Stop
11826,None,3000,4000,None,33,68,68,AB_063_1,196998,196115,194491,194699,195695,195575,197455,196256,196098,19942,19556,4783,6240,0,0,0,None,26,25,23,26,23963,Management System - Direct Stop
11801,None,5000,4000,None,37,57,57,AB_073_1,186668,192805,191754,184657,192118,186468,192266,188016,189220,14407,14153,4718,6165,0,0,0,None,25,27,29,27,12557,Management System - Direct Stop
11787,None,6500,6500,None,49,99,99,AB_087_1,199440,198897,199354,198687,201363,197445,197721,199366,197976,20211,19938,4722,6170,0,0,1,None,27,31,30,28,25031,Management System - Direct Stop
11761,None,21000,25000,None,39,84,84,AB_110_1,201935,202168,200782,203237,200550,201705,201244,203998,201521,18097,17886,4187,5506,255,255,0,None,26,33,30,26,17270,Management System - Direct Stop
11941,None,0,0,None,36,62,62,AB_106_1,212033,211710,213896,213510,210991,209329,210419,211943,212526,2705,2584,4784,6264,0,0,0,None,25,33,32,27,2092,Management System - Direct Stop
11515,None,0,0,None,42,44,44,AB_021_1,5653782,189502,193821,194650,126843,192626,193712,193921,193820,598,591,3954,5147,0,0,0,None,27,26,25,28,472,Management System - Direct Stop
11735,None,0,0,None,48,85,85,AB_035_1,185592,186049,184782,186845,185804,184815,185573,186260,185090,19844,19387,3942,5148,0,0,1,None,25,32,34,26,23431,Management System - Direct Stop
11638,None,0,0,None,19,54,48,AB_074_1,209191,210151,209292,208158,209331,208920,206363,208325,208132,19156,18939,4603,6055,0,0,1,None,19,18,18,22,20961,Management System - Direct Stop
12124,None,23000,22000,None,35,55,55,AB_061_1,207222,206737,204743,205858,206388,203327,204681,206256,205511,20773,20411,4834,6325,0,0,0,None,24,23,23,22,26637,Management System - Direct Stop
11511,None,0,0,None,45,74,74,AB_021_1,5653628,189352,193667,194495,126688,192473,193559,193766,193666,588,581,3952,5145,0,0,1,None,25,30,29,24,467,Management System - Direct Stop
11900,None,0,0,None,39,90,90,AB_058_1,197271,197759,197294,196631,196432,195418,196763,195412,198455,18318,17769,4726,6206,0,0,0,None,24,26,24,22,17272,Management System - Direct Stop
11338,None,0,0,None,44,72,72,AB_001_1,167025,170343,168444,168210,166493,92834,168868,167870,115610,2903,2795,4005,5251,0,0,0,None,25,26,24,22,2256,Management System - Direct Stop
11529,None,16000,28000,None,42,63,63,AB_104_1,192442,0,195611,187190,192575,192020,193708,192342,191487,19759,19461,4607,6055,0,0,0,None,23,27,27,21,22700,Management System - Direct Stop
10355,None,0,0,None,45,95,95,AB_087_1,199169,198625,199083,198419,201088,197181,197452,199095,197710,19212,18996,4110,5386,0,0,0,None,23,26,25,21,23961,Management System - Direct Stop
11712,None,5000,6000,None,43,78,78,AB_052_1,196722,196235,198169,0,197413,195379,195745,196525,196875,3903,3723,4733,6185,0,0,0,None,23,24,21,21,3115,Management System - Direct Stop
11724,None,0,0,None,45,91,91,AB_012_1,204055,204935,202443,203866,203662,200744,202965,1068261,204042,645,603,4741,6057,0,0,0,None,22,23,22,20,467,Management System - Direct Stop
11518,None,16000,13000,None,44,83,83,AB_007_1,193705,191768,193813,193969,191922,189288,192203,192965,191508,19442,18968,4455,5840,0,0,0,None,22,26,24,22,25428,Management System - Direct Stop
11518,None,16000,12000,None,44,84,84,AB_007_1,193705,191768,193812,193969,191921,189288,192203,192965,191507,19442,18968,4455,5840,0,0,0,None,22,28,26,22,25428,Management System - Direct Stop
11518,None,15000,13000,None,44,84,84,AB_007_1,193700,191763,193807,193964,191916,189283,192198,192960,191502,19440,18966,4455,5839,0,0,0,None,22,28,26,21,25427,Management System - Direct Stop
11968,None,0,0,None,34,99,99,AB_037_1,185933,189440,0,185265,186199,185650,152163,187292,185444,1730,1558,4721,6226,0,0,1,None,23,25,25,19,1326,Management System - Direct Stop
11526,None,0,0,None,46,83,83,AB_104_1,192338,0,195506,187085,192471,191918,193604,153960,191383,19752,19455,4606,6053,0,0,1,None,23,20,17,20,22698,Management System - Direct Stop
11333,None,0,0,None,40,92,92,AB_092_1,190142,185222,192179,187198,192109,188696,189367,189805,189725,2892,2786,4003,5249,0,0,0,None,24,22,19,21,2250,Management System - Direct Stop
11497,None,0,0,None,37,99,99,AB_099_1,189375,188949,188878,189855,187385,172859,188122,189258,189847,12220,11877,4174,5454,0,0,1,None,23,22,20,20,10544,Management System - Direct Stop
11864,None,0,0,None,36,74,74,AB_013_1,196036,195715,187819,195254,192351,178662,195342,195116,196630,20121,19571,4702,6175,0,0,1,None,22,22,18,20,25246,Management System - Direct Stop
11846,None,0,0,None,40,95,95,AB_075_1,174431,172403,173435,171966,172061,171657,173285,171915,174042,19128,18677,4710,6175,255,255,0,None,22,24,22,21,19666,Management System - Direct Stop
11793,None,0,0,None,35,38,38,AB_011_1,194978,195001,195189,197189,194424,194898,193687,192335,195419,20105,19735,4634,6064,0,0,0,None,22,17,17,19,24886,Management System - Direct Stop
11793,None,0,0,None,35,38,38,AB_011_1,194978,195001,195189,197189,194424,194898,193687,192335,195419,20105,19735,4634,6064,0,0,0,None,22,17,17,19,24886,Management System - Direct Stop
11793,None,0,0,None,36,38,38,AB_011_1,194977,195001,195189,197188,194424,194898,193687,192334,195418,20105,19735,4634,6064,0,0,0,None,24,18,17,20,24885,Management System - Direct Stop
11793,None,0,0,None,38,38,38,AB_011_1,194977,195001,195189,197188,194424,194898,193687,192334,195418,20105,19735,4634,6064,0,0,0,None,24,21,21,22,24884,Management System - Direct Stop
12105,None,0,0,None,39,60,60,AB_051_1,182460,171785,182913,182800,173789,179078,182534,182629,181929,20568,20291,3966,5165,0,0,0,None,23,28,28,24,26010,Management System - Direct Stop
11793,None,0,0,None,38,38,38,AB_011_1,194977,195001,195189,197188,194424,194898,193687,192334,195418,20105,19734,4634,6064,0,0,0,None,22,29,29,24,24883,Management System - Direct Stop
11793,None,0,0,None,38,38,38,AB_011_1,194977,195001,195189,197188,194424,194898,193687,192334,195418,20105,19734,4634,6064,0,0,0,None,22,29,29,24,24883,Management System - Direct Stop
